name,lat,lng,rating,types
Maison Pillet,48.885093,2.306209,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
e Good Food Shop,48.88581019999999,2.3123148,5.0,"['grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Sweet House Staging,48.8838752,2.3117431,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
MONOP',48.88336229999999,2.307800499999999,3.2,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Chez Gusto Bar à Pizza,48.8869716,2.3123738,4.5,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Zenchef,48.8835399,2.3054002,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Kunchapai,48.88719310000001,2.312413400000001,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Fuxia - Restaurant Italien Batignolles,48.886427,2.317935,3.6,"['meal_delivery', 'cafe', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
I Love Bo Bun,48.8825665,2.316500999999999,4.2,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']"
Le Costaud des Batignolles,48.8884274,2.3175723,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Gaston Restaurant,48.8885459,2.3172181,4.4,"['restaurant', 'store', 'food', 'point_of_interest', 'establishment']"
Saïdoune,48.88475740000001,2.3151143,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Fourchette du Printemps,48.8876477,2.3103545,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant Aux 3 Marches,48.88672820000001,2.312298,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Domino's Pizza Paris 17 - Batignolles,48.8851893,2.3162041,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Sushi bâ,48.88298890000001,2.3183288,3.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Progrès,48.885384,2.316532,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Un Air de Famille,48.88234970000001,2.3158063,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Café Dumas,48.88247399999999,2.312097000000001,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Augusta Restaurant,48.8867088,2.3087836,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Villa Mimouna - Paris 17,48.88638889999999,2.3133333,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Bloc,48.889084,2.317919,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Belote,48.8855371,2.3150045,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Boulangerie Léonie,48.8850413,2.3114215,4.4,"['bakery', 'cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Soleil d'Or,48.8865778,2.3110889,4.3,"['bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Jeff de Bruges,48.882395,2.3150334,4.1,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Chez Maxence,48.88496430000001,2.3159109,4.8,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Hotel Eldorado Paris,48.8850754,2.3250987,4.4,"['bar', 'lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Wagon Bleu,48.88301,2.320538200000001,4.2,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']"
Fuxia - Restaurant Italien Batignolles,48.886427,2.317935,3.6,"['meal_delivery', 'meal_takeaway', 'store', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Kokoya,48.8833411,2.3233828,4.6,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le Costaud des Batignolles,48.8884274,2.3175723,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']"
I Love Bo Bun,48.8825665,2.316500999999999,4.2,"['restaurant', 'meal_delivery', 'meal_takeaway', 'point_of_interest', 'food', 'establishment']"
Gaston Restaurant,48.8885459,2.3172181,4.4,"['restaurant', 'store', 'point_of_interest', 'food', 'establishment']"
Les Puces Des Batignolles,48.88805619999999,2.3210791,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Sushi bâ,48.88298890000001,2.3183288,3.5,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Saïdoune,48.88475740000001,2.3151143,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Domino's Pizza Paris 17 - Batignolles,48.8851893,2.3162041,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']"
LA PLACE ITALIENNE Paris 17 - Da Faustino (Ex-Alice pizza),48.88378600000001,2.321708000000001,4.2,"['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Bloc,48.889084,2.317919,4.0,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Progrès,48.885384,2.316532,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Thai at home Batignolles,48.8894969,2.3201332,4.3,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Les Caves Populaires,48.8847731,2.3246528,4.4,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Un Air de Famille,48.88234970000001,2.3158063,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Pizza Di Roma,48.88465420000001,2.3197897,4.2,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Petit Amalfi,48.8824662,2.3241262,4.5,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Villa Mimouna - Paris 17,48.88638889999999,2.3133333,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Hotel Eldorado Paris,48.8850754,2.3250987,4.4,"['bar', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Wagon Bleu,48.88301,2.320538200000001,4.2,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Le Wepler,48.88385160000001,2.3275515,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Kokoya,48.8833411,2.3233828,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant flunch Paris Caulaincourt,48.8851323,2.3298425,3.6,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Indiana Café Clichy,48.8837188,2.3285891,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Petit Amalfi,48.8824662,2.3241262,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Charlot Roi des Coquillages,48.8835805,2.3285277,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Les Puces Des Batignolles,48.88805619999999,2.3210791,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Hippopotamus Steakhouse,48.88305280000001,2.3264666,3.9,"['restaurant', 'meal_takeaway', 'bar', 'food', 'point_of_interest', 'establishment']"
Le Paradis du fruit,48.8835645,2.3263045,4.5,"['restaurant', 'bar', 'food', 'point_of_interest', 'store', 'establishment']"
Le Bouclard,48.88579,2.328661,4.7,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
LA PLACE ITALIENNE Paris 17 - Da Faustino (Ex-Alice pizza),48.88378600000001,2.321708000000001,4.2,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Fuxia - Restaurant Italien Batignolles,48.886427,2.317935,3.6,"['meal_delivery', 'cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Les Caves Populaires,48.8847731,2.3246528,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
McDonald's,48.88751979999999,2.3251385,3.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant Shin Jung,48.88133399999999,2.324151,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Pizza Di Roma,48.88465420000001,2.3197897,4.2,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
The French Flair,48.88409009999999,2.3304917,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
L'Escale,48.8867348,2.32766,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Hotel Eldorado Paris,48.8850754,2.3250987,4.4,"['bar', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Sushi Shop Paris Lepic,48.8851045,2.333867999999999,3.8,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Café des Deux Moulins,48.8849197,2.3336242,3.9,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Les Trois Baudets,48.8835156,2.3344836,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant flunch Paris Caulaincourt,48.8851323,2.3298425,3.6,"['restaurant', 'store', 'food', 'point_of_interest', 'establishment']"
Le Wepler,48.88385160000001,2.3275515,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Indiana Café Clichy,48.8837188,2.3285891,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Corcoran's Irish Pub,48.8844784,2.330885,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Charlot Roi des Coquillages,48.8835805,2.3285277,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Café Qui Parle,48.8875,2.3336111,4.1,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Hippopotamus Steakhouse,48.88305280000001,2.3264666,3.9,"['restaurant', 'bar', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']"
Le Bouclard,48.88579,2.328661,4.7,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Paradis du fruit,48.8835645,2.3263045,4.5,"['restaurant', 'bar', 'store', 'food', 'point_of_interest', 'establishment']"
The French Flair,48.88409009999999,2.3304917,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Les Caves Populaires,48.8847731,2.3246528,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
McDonald's,48.88751979999999,2.3251385,3.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Kokoya,48.8833411,2.3233828,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
L'Escale,48.8867348,2.32766,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Rouge Bis,48.8837225,2.3319792,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Focaccia,48.8858975,2.3339547,4.4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Pigalle,48.8816959,2.3372647,4.6,"['cafe', 'bar', 'lodging', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Moulin de la Galette,48.8873961,2.3371292,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Les Trois Baudets,48.8835156,2.3344836,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Sushi Shop Paris Lepic,48.8851045,2.333867999999999,3.8,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Café des Deux Moulins,48.8849197,2.3336242,3.9,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant flunch Paris Caulaincourt,48.8851323,2.3298425,3.6,"['restaurant', 'store', 'food', 'point_of_interest', 'establishment']"
Corcoran's Irish Pub,48.8844784,2.330885,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Café Qui Parle,48.8875,2.3336111,4.1,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Grenier à Pain Abbesses Bodian,48.885322,2.3367393,4.4,"['bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Coq & Fils - the Poultry House,48.8871994,2.337184399999999,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Bonne Franquette,48.88716160000001,2.3398183,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
The French Flair,48.88409009999999,2.3304917,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Marcel Villa Léandre 75018,48.8883781,2.3353834,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Indiana Café Clichy,48.8837188,2.3285891,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Bouclard,48.88579,2.328661,4.7,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Poulbot,48.886861,2.3398629,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chez Ma Cousine,48.8869056,2.3404557,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Charlot Roi des Coquillages,48.8835805,2.3285277,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Crémaillère 1900,48.886551,2.3405331,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Consulat,48.887061,2.3398145,4.1,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']"
Le Pigalle,48.8816959,2.3372647,4.6,"['bar', 'lodging', 'store', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Moulin de la Galette,48.8873961,2.3371292,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Les Trois Baudets,48.8835156,2.3344836,4.5,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Sushi Shop Paris Lepic,48.8851045,2.333867999999999,3.8,"['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Crêperie Brocéliande,48.88439590000001,2.341128300000001,4.7,"['store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Café des Deux Moulins,48.8849197,2.3336242,3.9,"['store', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Chez Ma Cousine,48.8869056,2.3404557,3.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
La Bonne Franquette,48.88716160000001,2.3398183,4.3,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Refuge des Fondus,48.8844679,2.341091,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Corcoran's,48.8855113,2.3422314,4.1,"['bar', 'night_club', 'restaurant', 'point_of_interest', 'food', 'establishment']"
La Crémaillère 1900,48.886551,2.3405331,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']"
La Mère Catherine(Macaroon),48.88676280000001,2.3408158,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le Grenier à Pain Abbesses Bodian,48.885322,2.3367393,4.4,"['bakery', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Coq & Fils - the Poultry House,48.8871994,2.337184399999999,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Au Rendez-Vous des Amis,48.8857341,2.340603900000001,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le Poulbot,48.886861,2.3398629,4.6,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Au Cadet de Gascogne,48.8867418,2.3409465,3.6,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Café Pepone,48.882397,2.3386426,4.7,"['restaurant', 'liquor_store', 'bar', 'store', 'point_of_interest', 'food', 'establishment']"
Le Progrès,48.88393139999999,2.341383699999999,4.2,"['cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Consulat,48.887061,2.3398145,4.1,"['restaurant', 'bar', 'cafe', 'point_of_interest', 'food', 'establishment']"
Crêperie Brocéliande,48.88439590000001,2.341128300000001,4.7,"['store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Chez Ma Cousine,48.8869056,2.3404557,3.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le Refuge des Fondus,48.8844679,2.341091,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']"
La Bonne Franquette,48.88716160000001,2.3398183,4.3,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Corcoran's,48.8855113,2.3422314,4.1,"['bar', 'night_club', 'restaurant', 'point_of_interest', 'food', 'establishment']"
La Crémaillère 1900,48.886551,2.3405331,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']"
La Mère Catherine(Macaroon),48.88676280000001,2.3408158,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Au Rendez-Vous des Amis,48.8857341,2.340603900000001,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Au Soleil de la Butte,48.88652939999999,2.345301,3.6,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le Poulbot,48.886861,2.3398629,4.6,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Au Cadet de Gascogne,48.8867418,2.3409465,3.6,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le Bon Bock,48.8828313,2.341994,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']"
L'Escale,48.88604,2.347580199999999,4.5,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Progrès,48.88393139999999,2.341383699999999,4.2,"['cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
La Casquette,48.88869159999999,2.3450549,4.8,"['restaurant', 'bar', 'store', 'point_of_interest', 'food', 'establishment']"
Restaurant Indienne Au Palais de l'Himalaya,48.8835075,2.3442922,4.3,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Café du Commerce Barbes,48.8847087,2.3470688,4.1,"['bar', 'store', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Au Clairon des Chasseurs,48.8865679,2.3411611,2.2,"['restaurant', 'point_of_interest', 'food', 'establishment']"
L'Été en Pente Douce,48.8863549,2.3451788,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le Consulat,48.887061,2.3398145,4.1,"['restaurant', 'bar', 'cafe', 'point_of_interest', 'food', 'establishment']"
Le Magenta,48.88196250000001,2.351340200000001,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Au Soleil de la Butte,48.88652939999999,2.345301,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
L'Escale,48.88604,2.347580199999999,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Café du Commerce Barbes,48.8847087,2.3470688,4.1,"['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
L'Été en Pente Douce,48.8863549,2.3451788,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant Indienne Au Palais de l'Himalaya,48.8835075,2.3442922,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
L'Etoile Délice d'orient,48.88676220000001,2.3521002,4.1,"['restaurant', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']"
La Casquette,48.88869159999999,2.3450549,4.8,"['restaurant', 'bar', 'food', 'point_of_interest', 'store', 'establishment']"
Au Délice Du Sacré-Cœur,48.887834,2.3480822,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Aux Delices d' Or,48.88513690000001,2.3513743,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Brasserie De Chateaurouge,48.886756,2.3492904,4.0,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
L'Atelier Ramey,48.88829620000001,2.346725200000001,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chicken Avenue,48.88691310000001,2.3493035,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Lüük Sandwich,48.8848631,2.3473446,4.5,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Brasserie Barbès,48.88402259999999,2.349771899999999,4.4,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Toloache,48.8867364,2.3475069,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
KFC Paris Barbès,48.887258,2.3499568,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
King Coq,48.8868745,2.3513437,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
McDonald's,48.8838968,2.3469109,2.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Au Paradis Tropical,48.8878283,2.3489379,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Magenta,48.88196250000001,2.351340200000001,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
L'Etoile Délice d'orient,48.88676220000001,2.3521002,4.1,"['restaurant', 'bakery', 'store', 'food', 'point_of_interest', 'establishment']"
Restaurant Krishna Bhavan 100 Veg,48.8828909,2.3596444,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
L'Escale,48.88604,2.347580199999999,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Aux Delices d' Or,48.88513690000001,2.3513743,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Jour et Nuit,48.8842764,2.3535396,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Inter Plus,48.884784,2.356096,4.5,"['bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Mistral Gagnant,48.8864126,2.356361,4.3,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
bento,48.8873737,2.3556279,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Royal,48.8874316,2.3557475,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
King Coq,48.8868745,2.3513437,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Café de l'ici,48.88781389999999,2.3533694,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Au Gamin de Paris,48.88822930000001,2.352314,4.1,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Différence,48.8887834,2.3546726,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
KFC Paris Barbès,48.887258,2.3499568,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Brasserie Barbès,48.88402259999999,2.349771899999999,4.4,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Guacamole,48.8859337,2.3596262,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Brasserie De Chateaurouge,48.886756,2.3492904,4.0,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Chicken Avenue,48.88691310000001,2.3493035,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
LE CAPUCIN,48.88498429999999,2.359669499999999,3.9,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant Krishna Bhavan 100 Veg,48.8828909,2.3596444,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Guacamole,48.8859337,2.3596262,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chettinadu Restaurant,48.882654,2.360237,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
LE CAPUCIN,48.88498429999999,2.359669499999999,3.9,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Istanbul Grill,48.8863049,2.3596751,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8864418,2.3599804,3.6,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
ASSIAF,48.8857426,2.3613621,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Muniyandi Vilas,48.8838477,2.359106199999999,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Belle Époque,48.8875781,2.3596212,4.6,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Mistral Gagnant,48.8864126,2.356361,4.3,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Inter Plus,48.884784,2.356096,4.5,"['bakery', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
L,48.8832589,2.3614839,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Vinayagar Fast-Food,48.8828553,2.360830699999999,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant Indian Taste | Aappakadai,48.8831733,2.361771199999999,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Royal,48.8874316,2.3557475,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
bento,48.8873737,2.3556279,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Jaffna Café,48.8826329,2.361167199999999,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
S.v.s Sarl,48.8825926,2.3614517,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant Shalini,48.8822553,2.3588416,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ALLO TANDOORI,48.8890293,2.3604481,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant Krishna Bhavan 100 Veg,48.8828909,2.3596444,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La bulle | Le zinc,48.8821144,2.363621,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Pizzeria Bella Italia,48.88162889999999,2.364460299999999,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Guacamole,48.8859337,2.3596262,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.88557360000001,2.365326400000001,2.5,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Chicken Spot,48.88543929999999,2.365562699999999,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ASSIAF,48.8857426,2.3613621,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant Indian Taste | Aappakadai,48.8831733,2.361771199999999,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8864418,2.3599804,3.6,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
La Colombe,48.8846566,2.368372,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
L,48.8832589,2.3614839,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
LE CAPUCIN,48.88498429999999,2.359669499999999,3.9,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Istanbul Grill,48.8863049,2.3596751,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Mam'Ayoka Pajol,48.8886546,2.3627575,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Jaffna Café,48.8826329,2.361167199999999,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
S.v.s Sarl,48.8825926,2.3614517,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Vinayagar Fast-Food,48.8828553,2.360830699999999,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Belle Époque,48.8875781,2.3596212,4.6,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Muniyandi Vilas,48.8838477,2.359106199999999,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chettinadu Restaurant,48.882654,2.360237,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le taulier,48.8827928,2.3708395,4.1,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Au canal 8,48.8847079,2.3698529,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Colombe,48.8846566,2.368372,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Baraquai,48.88488350000001,2.3707922,4.3,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Flavors of Flanders,48.8859831,2.3714196,4.3,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
